Well	Cycle	Target Name	Rn	dRn
E2	24	TAX-4	0.3309	-0.0012
E2	25	TAX-4	0.3339	-0.0009
E2	26	TAX-4	0.3421	0.0045
E2	27	TAX-4	0.3522	0.0119
E2	28	TAX-4	0.3747	0.0316
E2	29	TAX-4	0.4152	0.0694
E2	30	TAX-4	0.4811	0.1325
E2	31	TAX-4	0.5874	0.2361
E2	32	TAX-4	0.7316	0.3775
E2	33	TAX-4	0.8753	0.5185
E2	34	TAX-4	0.9954	0.6358
E2	35	TAX-4	1.108	0.7457
E2	36	TAX-4	1.2142	0.8491
E2	37	TAX-4	1.3133	0.9455
E2	38	TAX-4	1.4105	1.04
E2	39	TAX-4	1.5031	1.1298
E2	40	TAX-4	1.5931	1.2171
E3	1	TAX-4	0.2468	0.0037
E3	2	TAX-4	0.2498	0.0035
E3	3	TAX-4	0.249	-0.0005
E3	4	TAX-4	0.251	-0.0016
E3	5	TAX-4	0.2536	-0.0021
E3	6	TAX-4	0.2571	-0.0018
E3	7	TAX-4	0.2611	-0.0009
E3	8	TAX-4	0.2653	0
E3	9	TAX-4	0.2693	0.0009
E3	10	TAX-4	0.2727	0.0012
E3	11	TAX-4	0.2768	0.0021
E3	12	TAX-4	0.2805	0.0027
E3	13	TAX-4	0.283	0.002
E3	14	TAX-4	0.2843	0.0002
E3	15	TAX-4	0.2892	0.0019
E3	16	TAX-4	0.2912	0.0007
E3	17	TAX-4	0.2948	0.0011
E3	18	TAX-4	0.2974	0.0006
E3	19	TAX-4	0.2998	-0.0002
E3	20	TAX-4	0.3016	-0.0015
E3	21	TAX-4	0.3049	-0.0014
E3	22	TAX-4	0.3083	-0.0011
E3	23	TAX-4	0.3103	-0.0024
E3	24	TAX-4	0.3136	-0.0022
E3	25	TAX-4	0.3211	0.0022
E3	26	TAX-4	0.3308	0.0087
E3	27	TAX-4	0.3481	0.0229
E3	28	TAX-4	0.377	0.0487
E3	29	TAX-4	0.4307	0.0991
E3	30	TAX-4	0.5199	0.1852
E3	31	TAX-4	0.6567	0.3189
E3	32	TAX-4	0.8096	0.4685
E3	33	TAX-4	0.9434	0.5992
E3	34	TAX-4	1.0603	0.713
E3	35	TAX-4	1.1743	0.8238
E3	36	TAX-4	1.2783	0.9246
E3	37	TAX-4	1.3775	1.0206
E3	38	TAX-4	1.4733	1.1133
E3	39	TAX-4	1.5691	1.206
E3	40	TAX-4	1.6582	1.2919
E4	1	TAX-4	0.2984	-0.003
E4	2	TAX-4	0.305	0.0001
E4	3	TAX-4	0.3081	-0.0004
E4	4	TAX-4	0.3113	-0.0007
E4	5	TAX-4	0.3146	-0.0009
E4	6	TAX-4	0.3187	-0.0004
E4	7	TAX-4	0.3228	0.0002
E4	8	TAX-4	0.326	-0.0002
E4	9	TAX-4	0.3273	-0.0024
E4	10	TAX-4	0.3356	0.0024
E4	11	TAX-4	0.3373	0.0006
E4	12	TAX-4	0.3417	0.0014
E4	13	TAX-4	0.3446	0.0008
E4	14	TAX-4	0.3476	0.0002
E4	15	TAX-4	0.3507	-0.0002
E4	16	TAX-4	0.3564	0.0019
E4	17	TAX-4	0.3594	0.0014
E4	18	TAX-4	0.3627	0.0012
E4	19	TAX-4	0.3649	-0.0002
E4	20	TAX-4	0.3669	-0.0017
E4	21	TAX-4	0.3723	0.0002
E4	22	TAX-4	0.3734	-0.0022
E4	23	TAX-4	0.3772	-0.0021
E4	24	TAX-4	0.3806	-0.0022
E4	25	TAX-4	0.3896	0.0033
E4	26	TAX-4	0.3993	0.0094
E4	27	TAX-4	0.4149	0.0216
E4	28	TAX-4	0.444	0.0471
E4	29	TAX-4	0.4998	0.0994
E4	30	TAX-4	0.5936	0.1896
E4	31	TAX-4	0.7326	0.3251
E4	32	TAX-4	0.8932	0.4822
E4	33	TAX-4	1.0321	0.6175
E4	34	TAX-4	1.1541	0.736
E4	35	TAX-4	1.2735	0.8518
E4	36	TAX-4	1.3844	0.9592
E4	37	TAX-4	1.4901	1.0613
E4	38	TAX-4	1.5916	1.1593
E4	39	TAX-4	1.6904	1.2546
E4	40	TAX-4	1.7859	1.3465
E5	1	TAX-4	0.3072	-0.0084
E5	2	TAX-4	0.3151	-0.0039
E5	3	TAX-4	0.3204	-0.002
E5	4	TAX-4	0.3242	-0.0016
E5	5	TAX-4	0.3277	-0.0014
E5	6	TAX-4	0.3313	-0.0012
E5	7	TAX-4	0.3355	-0.0004
E5	8	TAX-4	0.3405	0.0012
E5	9	TAX-4	0.3432	0.0006
E5	10	TAX-4	0.3477	0.0017
E5	11	TAX-4	0.3496	0.0003
E5	12	TAX-4	0.3554	0.0027
E5	13	TAX-4	0.3569	0.0008
E5	14	TAX-4	0.3605	0.0011
E5	15	TAX-4	0.3646	0.0017
E5	16	TAX-4	0.3682	0.0019
E5	17	TAX-4	0.3698	0.0002
E5	18	TAX-4	0.3733	0.0003
E5	19	TAX-4	0.3765	0.0002
E5	20	TAX-4	0.3783	-0.0014
E5	21	TAX-4	0.3829	-0.0002
E5	22	TAX-4	0.3847	-0.0017
E5	23	TAX-4	0.3873	-0.0026
E5	24	TAX-4	0.3914	-0.0018
E5	25	TAX-4	0.3982	0.0016
E5	26	TAX-4	0.4075	0.0075
E5	27	TAX-4	0.4208	0.0175
E5	28	TAX-4	0.4425	0.0358
E5	29	TAX-4	0.4833	0.0733
E5	30	TAX-4	0.5513	0.1379
E5	31	TAX-4	0.6651	0.2483
E5	32	TAX-4	0.8107	0.3906
E5	33	TAX-4	0.9479	0.5243
E5	34	TAX-4	1.0677	0.6408
E5	35	TAX-4	1.1788	0.7485
E5	36	TAX-4	1.2808	0.8472
E5	37	TAX-4	1.3747	0.9377
E5	38	TAX-4	1.4673	1.0269
E5	39	TAX-4	1.5592	1.1155
E5	40	TAX-4	1.6419	1.1947
E6	1	TAX-4	0.3087	-0.0063
E6	2	TAX-4	0.3146	-0.0031
E6	3	TAX-4	0.3186	-0.0018
E6	4	TAX-4	0.3212	-0.002
E6	5	TAX-4	0.3249	-0.001
E6	6	TAX-4	0.3272	-0.0014
E6	7	TAX-4	0.3312	-0.0001
E6	8	TAX-4	0.3349	0.0009
E6	9	TAX-4	0.3375	0.0008
E6	10	TAX-4	0.3411	0.0017
E6	11	TAX-4	0.3429	0.0009
E6	12	TAX-4	0.3461	0.0013
E6	13	TAX-4	0.3485	0.0011
E6	14	TAX-4	0.3511	0.001
E6	15	TAX-4	0.3543	0.0014
E6	16	TAX-4	0.3573	0.0017
E6	17	TAX-4	0.3584	0.0001
E6	18	TAX-4	0.3621	0.0012
E6	19	TAX-4	0.3631	-0.0006
E6	20	TAX-4	0.366	-0.0004
E6	21	TAX-4	0.3679	-0.0011
E6	22	TAX-4	0.3707	-0.0011
E6	23	TAX-4	0.3729	-0.0016
E6	24	TAX-4	0.3758	-0.0014
E6	25	TAX-4	0.3801	0.0003
E6	26	TAX-4	0.3883	0.0057
E6	27	TAX-4	0.4022	0.0169
E6	28	TAX-4	0.4261	0.0381
E6	29	TAX-4	0.4676	0.0769
E6	30	TAX-4	0.5448	0.1514
E6	31	TAX-4	0.6632	0.2671
E6	32	TAX-4	0.8169	0.4181
E6	33	TAX-4	0.9588	0.5573
E6	34	TAX-4	1.0779	0.6737
E6	35	TAX-4	1.1889	0.782
E6	36	TAX-4	1.2931	0.8835
E6	37	TAX-4	1.3883	0.976
E6	38	TAX-4	1.4853	1.0703
E6	39	TAX-4	1.5775	1.1598
E6	40	TAX-4	1.6626	1.2422
E7	1	GAPDH	0.1831	-0.0148
E7	2	GAPDH	0.1884	-0.011
E7	3	GAPDH	0.1924	-0.0085
E7	4	GAPDH	0.1958	-0.0067
E7	5	GAPDH	0.1986	-0.0053
E7	6	GAPDH	0.2003	-0.0051
E7	7	GAPDH	0.204	-0.0029
E7	8	GAPDH	0.2062	-0.0022
E7	9	GAPDH	0.2088	-0.0012
E7	10	GAPDH	0.212	0.0005
E7	11	GAPDH	0.2137	0.0007
E7	12	GAPDH	0.2159	0.0014
E7	13	GAPDH	0.2191	0.0031
E7	14	GAPDH	0.2195	0.002
E7	15	GAPDH	0.2216	0.0026
E7	16	GAPDH	0.225	0.0045
E7	17	GAPDH	0.2256	0.0036
E7	18	GAPDH	0.2278	0.0042
E7	19	GAPDH	0.2292	0.0041
E7	20	GAPDH	0.231	0.0045
E7	21	GAPDH	0.232	0.0039
E7	22	GAPDH	0.2338	0.0042
E7	23	GAPDH	0.2355	0.0044
E7	24	GAPDH	0.2362	0.0036
E7	25	GAPDH	0.2376	0.0035
E7	26	GAPDH	0.2381	0.0025
E7	27	GAPDH	0.2403	0.0032
E7	28	GAPDH	0.2405	0.0019
E7	29	GAPDH	0.242	0.0019
E7	30	GAPDH	0.2432	0.0016
E7	31	GAPDH	0.2429	-0.0002
E7	32	GAPDH	0.2443	-0.0004
E7	33	GAPDH	0.2451	-0.0011
E7	34	GAPDH	0.2448	-0.0028
E7	35	GAPDH	0.246	-0.0031
E7	36	GAPDH	0.2464	-0.0042
E7	37	GAPDH	0.2472	-0.0049
E7	38	GAPDH	0.2471	-0.0065
E7	39	GAPDH	0.248	-0.0071
E7	40	GAPDH	0.2491	-0.0076
E8	1	OSM-9	0.2983	-0.0302
E8	2	OSM-9	0.3055	-0.0261
E8	3	OSM-9	0.3117	-0.023
E8	4	OSM-9	0.3197	-0.0181
E8	5	OSM-9	0.3266	-0.0143
E8	6	OSM-9	0.3338	-0.0102
E8	7	OSM-9	0.3406	-0.0064
E8	8	OSM-9	0.3458	-0.0043
E8	9	OSM-9	0.3524	-0.0008
E8	10	OSM-9	0.3582	0.0019
E8	11	OSM-9	0.362	0.0026
E8	12	OSM-9	0.3667	0.0043
E8	13	OSM-9	0.3716	0.006
E8	14	OSM-9	0.3757	0.007
E8	15	OSM-9	0.38	0.0083
E8	16	OSM-9	0.3836	0.0088
E8	17	OSM-9	0.3883	0.0104
E8	18	OSM-9	0.391	0.01
E8	19	OSM-9	0.3946	0.0106
E8	20	OSM-9	0.3987	0.0115
E8	21	OSM-9	0.4013	0.0111
E8	22	OSM-9	0.4035	0.0102
E8	23	OSM-9	0.4064	0.0101
E8	24	OSM-9	0.4074	0.0079
E8	25	OSM-9	0.4096	0.007
E8	26	OSM-9	0.4117	0.0061
E8	27	OSM-9	0.4134	0.0047
E8	28	OSM-9	0.4158	0.004
E8	29	OSM-9	0.418	0.0032
E8	30	OSM-9	0.4186	0.0006
E8	31	OSM-9	0.4198	-0.0013
E8	32	OSM-9	0.4218	-0.0023
E8	33	OSM-9	0.4229	-0.0043
E8	34	OSM-9	0.424	-0.0062
E8	35	OSM-9	0.4254	-0.008
E8	36	OSM-9	0.4273	-0.0091
E8	37	OSM-9	0.4293	-0.0103
E8	38	OSM-9	0.4301	-0.0125
E8	39	OSM-9	0.4302	-0.0155
E8	40	OSM-9	0.4312	-0.0176
E9	1	TAX-4	0.1485	-0.0168
E9	2	TAX-4	0.1588	-0.0093
E9	3	TAX-4	0.1664	-0.0045
E9	4	TAX-4	0.1725	-0.0012
E9	5	TAX-4	0.1774	0.0008
E9	6	TAX-4	0.1787	-0.0007
E9	7	TAX-4	0.1826	0.0003
E9	8	TAX-4	0.1851	0.0001
E9	9	TAX-4	0.1884	0.0006
E9	10	TAX-4	0.1926	0.002
E9	11	TAX-4	0.1949	0.0014
E9	12	TAX-4	0.1976	0.0013
E9	13	TAX-4	0.2008	0.0017
E9	14	TAX-4	0.2032	0.0013
E9	15	TAX-4	0.2058	0.0011
E9	16	TAX-4	0.2082	0.0006
E9	17	TAX-4	0.2109	0.0005
E9	18	TAX-4	0.2135	0.0003
E9	19	TAX-4	0.2155	-0.0005
E9	20	TAX-4	0.2183	-0.0006
E9	21	TAX-4	0.2207	-0.0009
E9	22	TAX-4	0.2229	-0.0016
E9	23	TAX-4	0.2252	-0.0021
E9	24	TAX-4	0.2288	-0.0013
E9	25	TAX-4	0.2343	0.0013
E9	26	TAX-4	0.2418	0.006
E9	27	TAX-4	0.2549	0.0164
E9	28	TAX-4	0.2803	0.0389
E9	29	TAX-4	0.3253	0.0811
E9	30	TAX-4	0.4062	0.1592
E9	31	TAX-4	0.5436	0.2937
E9	32	TAX-4	0.7571	0.5044
E9	33	TAX-4	1.0251	0.7696
E9	34	TAX-4	1.2711	1.0128
E9	35	TAX-4	1.4734	1.2123
E9	36	TAX-4	1.6498	1.3858
E9	37	TAX-4	1.8083	1.5415
E9	38	TAX-4	1.96	1.6905
E9	39	TAX-4	2.103	1.8306
E9	40	TAX-4	2.2341	1.9589
E10	1			
E10	2			
E10	3			
E10	4			
E10	5			
E10	6			
E10	7			
E10	8			
E10	9			
E10	10			
E10	11			
E10	12			
E10	13			
E10	14			
E10	15			
E10	16			
E10	17			
E10	18			
E10	19			
E10	20			
E10	21			
E10	22			
E10	23			
E10	24			
E10	25			
E10	26			
E10	27			
E10	28			
E10	29			
E10	30			
E10	31			
E10	32			
E10	33			
E10	34			
E10	35			
E10	36			
E10	37			
E10	38			
E10	39			
E10	40			
E11	1			
E11	2			
E11	3			
E11	4			
E11	5			
E11	6			
E11	7			
E11	8			
E11	9			
E11	10			
E11	11			
E11	12			
E11	13			
E11	14			
E11	15			
E11	16			
E11	17			
E11	18			
E11	19			
E11	20			
E11	21			
E11	22			
E11	23			
E11	24			
E11	25			
E11	26			
E11	27			
E11	28			
E11	29			
E11	30			
E11	31			
E11	32			
E11	33			
E11	34			
E11	35			
E11	36			
E11	37			
E11	38			
E11	39			
E11	40			
E12	1			
E12	2			
E12	3			
E12	4			
E12	5			
E12	6			
E12	7			
E12	8			
E12	9			
E12	10			
E12	11			
E12	12			
E12	13			
E12	14			
E12	15			
E12	16			
E12	17			
E12	18			
E12	19			
E12	20			
E12	21			
E12	22			
E12	23			
E12	24			
E12	25			
E12	26			
E12	27			
E12	28			
E12	29			
E12	30			
E12	31			
E12	32			
E12	33			
E12	34			
E12	35			
E12	36			
E12	37			
E12	38			
E12	39			
E12	40			
F1	1			
F1	2			
F1	3			
F1	4			
F1	5			
F1	6			
F1	7			
F1	8			
F1	9			
F1	10			
F1	11			
F1	12			
F1	13			
F1	14			
F1	15			
F1	16			
F1	17			
F1	18			
F1	19			
F1	20			
F1	21			
F1	22			
F1	23			
F1	24			
F1	25			
F1	26			
F1	27			
F1	28			
F1	29			
F1	30			
F1	31			
F1	32			
F1	33			
F1	34			
F1	35			
F1	36			
F1	37			
F1	38			
F1	39			
F1	40			
F2	1			
F2	2			
F2	3			
F2	4			
F2	5			
F2	6			
F2	7			
F2	8			
F2	9			
F2	10			
F2	11			
F2	12			
F2	13			
F2	14			
F2	15			
F2	16			
F2	17			
F2	18			
F2	19			
F2	20			
F2	21			
F2	22			
F2	23			
F2	24			
F2	25			
F2	26			
F2	27			
F2	28			
F2	29			
F2	30			
F2	31			
F2	32			
F2	33			
F2	34			
F2	35			
F2	36			
F2	37			
F2	38			
F2	39			
F2	40			
F3	1			
F3	2			
F3	3			
F3	4			
F3	5			
F3	6			
F3	7			
F3	8			
F3	9			
F3	10			
F3	11			
F3	12			
F3	13			
F3	14			
F3	15			
F3	16			
F3	17			
F3	18			
F3	19			
F3	20			
F3	21			
F3	22			
F3	23			
F3	24			
F3	25			
F3	26			
F3	27			
F3	28			
F3	29			
F3	30			
F3	31			
F3	32			
F3	33			
F3	34			
F3	35			
F3	36			
F3	37			
F3	38			
F3	39			
F3	40			
F4	1			
F4	2			
F4	3			
F4	4			
F4	5			
F4	6			
F4	7			
F4	8			
F4	9			
F4	10			
F4	11			
F4	12			
F4	13			
F4	14			
F4	15			
F4	16			
F4	17			
F4	18			
F4	19			
F4	20			
F4	21			
F4	22			
F4	23			
F4	24			
F4	25			
F4	26			
F4	27			
F4	28			
F4	29			
F4	30			
F4	31			
F4	32			
F4	33			
F4	34			
F4	35			
F4	36			
F4	37			
F4	38			
F4	39			
F4	40			
F5	1			
F5	2			
F5	3			
F5	4			
F5	5			
F5	6			
F5	7			
F5	8			
F5	9			
F5	10			
F5	11			
F5	12			
F5	13			
F5	14			
F5	15			
F5	16			
F5	17			
F5	18			
F5	19			
F5	20			
F5	21			
F5	22			
F5	23			
F5	24			
F5	25			
F5	26			
F5	27			
F5	28			
F5	29			
F5	30			
F5	31			
F5	32			
F5	33			
F5	34			
F5	35			
F5	36			
F5	37			
F5	38			
F5	39			
F5	40			
F6	1			
F6	2			
F6	3			
F6	4			
F6	5			
F6	6			
F6	7			
F6	8			
F6	9			
F6	10			
F6	11			
F6	12			
F6	13			
F6	14			
F6	15			
F6	16			
F6	17			
F6	18			
F6	19			
F6	20			
F6	21			
F6	22			
F6	23			
F6	24			
F6	25			
F6	26			
F6	27			
F6	28			
F6	29			
F6	30			
F6	31			
F6	32			
F6	33			
F6	34			
F6	35			
F6	36			
F6	37			
F6	38			
F6	39			
F6	40			
F7	1			
F7	2			
F7	3			
F7	4			
F7	5			
F7	6			
F7	7			
F7	8			
F7	9			
F7	10			
F7	11			
F7	12			
F7	13			
F7	14			
F7	15			
F7	16			
F7	17			
F7	18			
F7	19			
F7	20			
F7	21			
F7	22			
F7	23			
F7	24			
F7	25			
F7	26			
F7	27			
F7	28			
F7	29			
F7	30			
F7	31			
F7	32			
F7	33			
F7	34			
F7	35			
F7	36			
F7	37			
F7	38			
F7	39			
F7	40			
F8	1			
F8	2			
F8	3			
F8	4			
F8	5			
F8	6			
F8	7			
F8	8			
F8	9			
F8	10			
F8	11			
F8	12			
F8	13			
F8	14			
F8	15			
F8	16			
F8	17			
F8	18			
F8	19			
F8	20			
F8	21			
F8	22			
F8	23			
F8	24			
F8	25			
F8	26			
F8	27			
F8	28			
F8	29			
F8	30			
F8	31			
F8	32			
F8	33			
F8	34			
F8	35			
F8	36			
F8	37			
F8	38			
F8	39			
F8	40			
F9	1			
F9	2			
F9	3			
F9	4			
F9	5			
F9	6			
F9	7			
F9	8			
F9	9			
F9	10			
F9	11			
F9	12			
F9	13			
F9	14			
F9	15			
F9	16			
F9	17			
F9	18			
F9	19			
F9	20			
F9	21			
F9	22			
F9	23			
F9	24			
F9	25			
F9	26			
F9	27			
F9	28			
F9	29			
F9	30			
F9	31			
F9	32			
F9	33			
F9	34			
F9	35			
F9	36			
F9	37			
F9	38			
F9	39			
F9	40			
F10	1			
F10	2			
F10	3			
F10	4			
F10	5			
F10	6			
F10	7			
F10	8			
F10	9			
F10	10			
F10	11			
F10	12			
F10	13			
F10	14			
F10	15			
F10	16			
F10	17			
F10	18			
F10	19			
F10	20			
F10	21			
F10	22			
F10	23			
F10	24			
F10	25			
F10	26			
F10	27			
F10	28			
F10	29			
F10	30			
F10	31			
F10	32			
F10	33			
F10	34			
F10	35			
F10	36			
F10	37			
F10	38			
F10	39			
F10	40			
F11	1			
F11	2			
F11	3			
F11	4			
F11	5			
F11	6			
F11	7			
F11	8			
F11	9			
F11	10			
F11	11			
F11	12			
F11	13			
F11	14			
F11	15			
F11	16			
F11	17			
F11	18			
F11	19			
F11	20			
F11	21			
F11	22			
F11	23			
F11	24			
F11	25			
F11	26			
F11	27			
F11	28			
F11	29			
F11	30			
F11	31			
F11	32			
F11	33			
F11	34			
F11	35			
F11	36			
F11	37			
F11	38			
F11	39			
F11	40			
F12	1			
F12	2			
F12	3			
F12	4			
F12	5			
F12	6			
F12	7			
F12	8			
F12	9			
F12	10			
F12	11			
F12	12			
F12	13			
F12	14			
F12	15			
F12	16			
F12	17			
F12	18			
F12	19			
F12	20			
F12	21			
F12	22			
F12	23			
F12	24			
F12	25			
F12	26			
F12	27			
F12	28			
F12	29			
F12	30			
F12	31			
F12	32			
F12	33			
F12	34			
F12	35			
F12	36			
F12	37			
F12	38			
F12	39			
F12	40			
G1	1			
G1	2			
G1	3			
G1	4			
G1	5			
G1	6			
G1	7			
G1	8			
G1	9			
G1	10			
G1	11			
G1	12			
G1	13			
G1	14			
G1	15			
G1	16			
G1	17			
G1	18			
G1	19			
G1	20			
G1	21			
G1	22			
G1	23			
G1	24			
G1	25			
G1	26			
G1	27			
G1	28			
G1	29			
G1	30			
G1	31			
G1	32			
G1	33			
G1	34			
G1	35			
G1	36			
G1	37			
G1	38			
G1	39			
G1	40			
G2	1			
G2	2			
G2	3			
G2	4			
G2	5			
G2	6			
G2	7			
G2	8			
G2	9			
G2	10			
G2	11			
G2	12			
G2	13			
G2	14			
G2	15			
G2	16			
G2	17			
G2	18			
G2	19			
G2	20			
G2	21			
G2	22			
G2	23			
G2	24			
G2	25			
G2	26			
G2	27			
G2	28			
G2	29			
G2	30			
G2	31			
G2	32			
G2	33			
G2	34			
G2	35			
G2	36			
G2	37			
G2	38			
G2	39			
G2	40			
G3	1			
G3	2			
G3	3			
G3	4			
G3	5			
G3	6			
G3	7			
G3	8			
G3	9			
G3	10			
G3	11			
G3	12			
G3	13			
G3	14			
G3	15			
G3	16			
G3	17			
G3	18			
G3	19			
G3	20			
G3	21			
G3	22			
G3	23			
G3	24			
G3	25			
G3	26			
G3	27			
G3	28			
G3	29			
G3	30			
G3	31			
G3	32			
G3	33			
G3	34			
G3	35			
G3	36			
G3	37			
G3	38			
G3	39			
G3	40			
G4	1			
G4	2			
G4	3			
G4	4			
G4	5			
G4	6			
G4	7			
G4	8			
G4	9			
G4	10			
G4	11			
G4	12			
G4	13			
G4	14			
G4	15			
G4	16			
G4	17			
G4	18			
G4	19			
G4	20			
G4	21			
G4	22			
G4	23			
G4	24			
G4	25			
G4	26			
G4	27			
G4	28			
G4	29			
G4	30			
G4	31			
G4	32			
G4	33			
G4	34			
G4	35			
G4	36			
G4	37			
G4	38			
G4	39			
G4	40			
G5	1			
G5	2			
G5	3			
G5	4			
G5	5			
G5	6			
G5	7			
G5	8			
G5	9			
G5	10			
G5	11			
G5	12			
G5	13			
G5	14			
G5	15			
G5	16			
G5	17			
G5	18			
G5	19			
G5	20			
G5	21			
G5	22			
G5	23			
G5	24			
G5	25			
G5	26			
G5	27			
G5	28			
G5	29			
G5	30			
G5	31			
G5	32			
G5	33			
G5	34			
G5	35			
G5	36			
G5	37			
G5	38			
G5	39			
G5	40			
G6	1			
G6	2			
G6	3			
G6	4			
G6	5			
G6	6			
G6	7			
G6	8			
G6	9			
G6	10			
G6	11			
G6	12			
G6	13			
G6	14			
G6	15			
G6	16			
G6	17			
G6	18			
G6	19			
G6	20			
G6	21			
G6	22			
G6	23			
G6	24			
G6	25			
G6	26			
G6	27			
G6	28			
G6	29			
G6	30			
G6	31			
G6	32			
G6	33			
G6	34			
G6	35			
G6	36			
G6	37			
G6	38			
G6	39			
G6	40			
G7	1			
G7	2			
G7	3			
G7	4			
G7	5			
G7	6			
G7	7			
G7	8			
G7	9			
G7	10			
G7	11			
G7	12			
G7	13			
G7	14			
G7	15			
G7	16			
G7	17			
G7	18			
G7	19			
G7	20			
G7	21			
G7	22			
G7	23			
G7	24			
G7	25			
G7	26			
G7	27			
G7	28			
G7	29			
G7	30			
G7	31			
G7	32			
G7	33			
G7	34			
G7	35			
G7	36			
G7	37			
G7	38			
G7	39			
G7	40			
G8	1			
G8	2			
G8	3			
G8	4			
G8	5			
G8	6			
G8	7			
G8	8			
G8	9			
G8	10			
G8	11			
G8	12			
G8	13			
G8	14			
G8	15			
G8	16			
G8	17			
G8	18			
G8	19			
G8	20			
G8	21			
G8	22			
G8	23			
G8	24			
G8	25			
G8	26			
G8	27			
G8	28			
G8	29			
G8	30			
G8	31			
G8	32			
G8	33			
G8	34			
G8	35			
G8	36			
G8	37			
G8	38			
G8	39			
G8	40			
G9	1			
G9	2			
G9	3			
G9	4			
G9	5			
G9	6			
G9	7			
G9	8			
G9	9			
G9	10			
G9	11			
G9	12			
G9	13			
G9	14			
G9	15			
G9	16			
G9	17			
G9	18			
G9	19			
G9	20			
G9	21			
G9	22			
G9	23			
G9	24			
G9	25			
G9	26			
G9	27			
G9	28			
G9	29			
G9	30			
G9	31			
G9	32			
G9	33			
G9	34			
G9	35			
G9	36			
G9	37			
G9	38			
G9	39			
G9	40			
G10	1			
G10	2			
G10	3			
G10	4			
G10	5			
G10	6			
G10	7			
G10	8			
G10	9			
G10	10			
G10	11			
G10	12			
G10	13			
G10	14			
G10	15			
G10	16			
G10	17			
G10	18			
G10	19			
G10	20			
G10	21			
G10	22			
G10	23			
G10	24			
G10	25			
G10	26			
G10	27			
G10	28			
G10	29			
G10	30			
G10	31			
G10	32			
G10	33			
G10	34			
G10	35			
G10	36			
G10	37			
G10	38			
G10	39			
G10	40			
G11	1			
G11	2			
G11	3			
G11	4			
G11	5			
G11	6			
G11	7			
G11	8			
G11	9			
G11	10			
G11	11			
G11	12			
G11	13			
G11	14			
G11	15			
G11	16			
G11	17			
G11	18			
G11	19			
G11	20			
G11	21			
G11	22			
G11	23			
G11	24			
G11	25			
G11	26			
G11	27			
G11	28			
G11	29			
G11	30			
G11	31			
G11	32			
G11	33			
G11	34			
G11	35			
G11	36			
G11	37			
G11	38			
G11	39			
G11	40			
G12	1			
G12	2			
G12	3			
G12	4			
G12	5			
G12	6			
G12	7			
G12	8			
G12	9			
G12	10			
G12	11			
G12	12			
G12	13			
G12	14			
G12	15			
G12	16			
G12	17			
G12	18			
G12	19			
G12	20			
G12	21			
G12	22			
G12	23			
G12	24			
G12	25			
G12	26			
G12	27			
G12	28			
G12	29			
G12	30			
G12	31			
G12	32			
G12	33			
G12	34			
G12	35			
G12	36			
G12	37			
G12	38			
G12	39			
G12	40			
H1	1			
H1	2			
H1	3			
H1	4			
H1	5			
H1	6			
H1	7			
H1	8			
H1	9			
H1	10			
H1	11			
H1	12			
H1	13			
H1	14			
H1	15			
H1	16			
H1	17			
H1	18			
H1	19			
H1	20			
H1	21			
H1	22			
H1	23			
H1	24			
H1	25			
H1	26			
H1	27			
H1	28			
H1	29			
H1	30			
H1	31			
H1	32			
H1	33			
H1	34			
H1	35			
H1	36			
H1	37			
H1	38			
H1	39			
H1	40			
H2	1			
H2	2			
H2	3			
H2	4			
H2	5			
H2	6			
H2	7			
H2	8			
H2	9			
H2	10			
H2	11			
H2	12			
H2	13			
H2	14			
H2	15			
H2	16			
H2	17			
H2	18			
H2	19			
H2	20			
H2	21			
H2	22			
H2	23			
H2	24			
H2	25			
H2	26			
H2	27			
H2	28			
H2	29			
H2	30			
H2	31			
H2	32			
H2	33			
H2	34			
H2	35			
H2	36			
H2	37			
H2	38			
H2	39			
H2	40			
H3	1			
H3	2			
H3	3			
H3	4			
H3	5			
H3	6			
H3	7			
H3	8			
H3	9			
H3	10			
H3	11			
H3	12			
H3	13			
H3	14			
H3	15			
H3	16			
H3	17			
H3	18			
H3	19			
H3	20			
H3	21			
H3	22			
H3	23			
H3	24			
H3	25			
H3	26			
H3	27			
H3	28			
H3	29			
H3	30			
H3	31			
H3	32			
H3	33			
H3	34			
H3	35			
H3	36			
H3	37			
H3	38			
H3	39			
H3	40			
H4	1			
H4	2			
H4	3			
H4	4			
H4	5			
H4	6			
H4	7			
H4	8			
H4	9			
H4	10			
H4	11			
H4	12			
H4	13			
H4	14			
H4	15			
H4	16			
H4	17			
H4	18			
H4	19			
H4	20			
H4	21			
H4	22			
H4	23			
H4	24			
H4	25			
H4	26			
H4	27			
H4	28			
H4	29			
H4	30			
H4	31			
H4	32			
H4	33			
H4	34			
H4	35			
H4	36			
H4	37			
H4	38			
H4	39			
H4	40			
H5	1			
H5	2			
H5	3			
H5	4			
H5	5			
H5	6			
H5	7			
H5	8			
H5	9			
H5	10			
H5	11			
H5	12			
H5	13			
H5	14			
H5	15			
H5	16			
H5	17			
H5	18			
H5	19			
H5	20			
H5	21			
H5	22			
H5	23			
H5	24			
H5	25			
H5	26			
H5	27			
H5	28			
H5	29			
H5	30			
H5	31			
H5	32			
H5	33			
H5	34			
H5	35			
H5	36			
H5	37			
H5	38			
H5	39			
H5	40			
H6	1			
H6	2			
